"","name","Sex","Nation","sleeptime","steps","height","weight","IMC","Age"
"2263","L_426","M","FR",18.3752604693605,13064.8336237617,161.115848488064,65.7413780736445,25.3257478135019,27.9734260070397
"2264","T_1192","V","IT",17.7210088162982,11252.211433523,162.98822240002,68.9417969570953,25.9519593683108,25.8215384651931
"2265","W_9728","V","IR",7.21736639741219,11169.4189868701,173.964661209168,74.8747996302827,24.7407922174275,28.1949744870377
"2266","E_1015","V","IT",10.0157009548995,10773.0749215335,175.94058437964,75.9279341648483,24.5284171517514,25.3137285103883
"2267","U_3265","V","PT",5.67089015218185,10942.966845235,167.992024532727,71.4592388570537,25.3210119444095,26.1970481625944
"2268","J_2544","V","GB",4.8091928550818,10853.0181324574,184.390896646466,79.9382902193077,23.5112599164372,24.9563132837591
"2269","D_3073","V","IT",3.97399116741197,10736.0004755802,187.62374429657,82.3984143010057,23.4068653455997,28.3872862385311
"2270","R_6905","M","SP",13.1749536181456,10887.3874736672,173.718778962284,71.6433035938401,23.7400739500868,24.3662084014947
"2271","F_8259","M","PT",9.67124513551934,12879.0864817725,163.230149016311,66.1391909216691,24.8232204224408,30.8968075561972
"2272","M_40","M","PT",5.30582594254587,13172.3382614247,156.74610724103,63.0267325172379,25.6525926377566,28.2738631558891
"2273","K_1986","V","FR",8.33023989236963,11060.9261262768,183.179794216861,79.4490635934339,23.6773802749627,28.4681782480206
"2274","Q_5432","M","FR",8.2997460860095,13219.3289992294,172.089172839232,71.1397041248685,24.0217675615845,26.6849544788347
"2275","P_7369","M","SP",9.08666974490581,11223.8737093002,155.196940516154,62.0638591726494,25.7675107425862,32.407023349216
"2276","I_8676","M","PT",16.6914619308443,12920.7707184224,172.154212996201,70.9355152195626,23.9347236126472,24.7740449201621
"2277","S_7455","M","IT",5.63471525353773,13354.5717691925,171.195455330158,70.6677127868785,24.1121852966361,28.932335219454
"2278","O_7844","V","PO",14.1257850588123,10847.1066021121,167.217704723347,71.0493474258528,25.4094683102358,26.9311071988796
"2279","B_6146","V","IT",12.5350811226618,10848.0192743614,177.082030437243,76.7573675583497,24.4777269517979,35.7009373124117
"2280","H_2278","M","GE",9.79819373168115,12692.541754686,172.018720968893,71.3967946538642,24.1283312367571,31.7907720156138
"2281","A_4356","V","SP",3.59292906564896,8840.18035964758,178.45781097131,76.8609372558225,24.1342914523467,25.9718256430392
"2282","C_7400","V","SP",7.93121120436512,8954.35240249497,163.85377751732,69.9472206142745,26.0529883927223,29.1229484528815
"2283","G_4671","V","IT",10.2891318879187,11160.096123485,173.196606593856,74.9468959561672,24.9847433795245,33.6260246204531
"2284","N_6473","V","GE",13.450134960539,10851.938194597,175.359791321834,75.2773006851197,24.4795819940268,25.5861148512196
"2285","V_9373","M","PT",17.5432230858745,13183.9926216502,169.918157646005,70.3920870965982,24.3805927957339,31.3057437728357
"2286","L_7613","V","FR",7.43033672387668,11174.1264263895,175.749212854577,75.8855935139455,24.5681558265848,30.4066749003107
"2287","T_4593","V","IT",5.63925324959657,10775.8160980405,177.75840005458,76.6593822972101,24.2607962304171,28.7068161981545
"2288","W_5765","V","SP",13.2906480912435,9320.36798214857,168.43003053621,71.7154701264545,25.2798093866443,32.4472618609412
"2289","E_2971","M","GE",6.91720560560534,13186.2398329488,159.009043574189,64.172351261007,25.3807412350099,29.7303385171823
"2290","U_7244","M","PT",11.3317963441737,13212.9117756679,155.561921739475,62.1941835838296,25.7005946570303,30.6701089484195
"2291","J_7924","V","PT",10.8139586470295,11381.9625091334,168.221887423241,71.8951427990682,25.4058978677865,26.8384452510525
"2292","D_7947","V","FR",17.7046810368507,11118.9027429888,164.872870379572,70.6515777069893,25.9910285682738,28.2626449352921
"2293","R_8487","M","PO",8.84956416587532,13310.6320074785,171.260635887285,70.3851590405146,23.9974995298446,28.60393745598
"2294","F_1778","M","IT",12.312455163066,13184.2554921313,168.761646013475,69.3962260103251,24.366230460916,28.6924987835987
"2295","M_1193","M","FR",5.169490222111,12907.7904864034,163.518027832277,66.973013084387,25.0477406031568,28.4183733598389
"2296","K_3548","V","IT",4.62609000704413,11147.7654464306,170.674818337079,73.0367313672058,25.0727765552546,23.9903737047321
"2297","Q_1139","M","FR",12.5576715323392,13046.2023883219,161.859211812232,66.1594348894472,25.2532306001915,29.8879139465914
"2298","P_2935","V","PT",6.84610382560828,11101.4864379804,164.521620810127,69.9188668308791,25.83142842047,32.0028656904822
"2299","I_2546","V","SP",3.03711682725417,8909.43915059476,161.059714055171,68.2998130889862,26.3296852656377,26.1328290847709
"2300","S_8948","V","SP",1.73923209628222,8870.266537372,173.060797269731,74.2358378787911,24.7865575438744,24.913338626624
"2301","O_5052","M","SP",4.58304849050144,11312.0197415727,154.854453647745,61.9808895326088,25.8470155599314,28.9441463727651
"2302","B_6724","M","BE",8.53135260584418,12731.7733398542,164.974887820186,67.3287820138196,24.7380278807458,27.1164112787424
"2303","H_5353","M","IT",11.8808445625211,12691.811950633,165.177789749843,67.5602196746411,24.7621159010694,32.7103286257591
"2304","A_9981","V","IT",4.48837662125637,11074.2546215626,170.674439351657,73.3183752866291,25.1695738634948,23.1963794426201
"2305","C_4069","M","FR",11.5363997887609,12903.3784941098,177.917420791306,74.6357433207784,23.5781602023006,27.4672733566656
"2306","G_6220","M","SP",7.35983105754567,11068.421646238,164.513032653109,67.2954060807509,24.8647903384731,35.3410271796588
"2307","N_1999","M","SP",3.83380690009527,10817.3747791793,156.455029645283,63.0458040801549,25.7559236865168,26.674653548422
"2308","V_1091","V","PO",12.2292679487456,11348.1715124066,181.925180940269,78.7060492013928,23.7805821320545,21.727445887235
"2309","L_8064","V","IT",4.65723500200521,10740.9238557559,164.270866053446,69.2981484396602,25.6803262819984,25.049339771531
"2310","T_4658","M","IT",15.0883627358735,13085.4127670528,152.420980655651,60.87084759175,26.2011193926487,29.4957120086195
"2311","W_3005","M","SP",3.31237912290087,10701.7432638682,165.404043069571,67.5030195803525,24.6735112810082,28.9785735255632
"2312","E_8864","V","IT",17.9756987880313,10679.5199938517,181.885069649449,78.6498686072215,23.7740898657218,23.7761365492745
"2313","U_9110","V","PT",4.1784038388904,11096.4976440149,173.716669515164,74.2348058932615,24.5994041833291,20.4918386371709
"2314","J_9817","M","GE",5.20145770428167,13034.0992191465,167.378575412886,68.6718587904273,24.5120180944494,27.9412411691231
"2315","D_24","V","IT",6.33197008760641,11232.9938838615,170.163618686801,72.9746536484863,25.2022094799989,28.9148999548822
"2316","R_9183","M","FR",11.2482683057215,12593.0769304394,173.566175710439,71.5555095087423,23.7526948521645,29.6101077810116
"2317","F_2954","M","SP",7.19525026257874,10694.2797815825,155.802240582947,62.6428854959448,25.8062176836784,28.0310444792513
"2318","M_1623","M","GB",9.0831440784965,12594.9704686804,166.10056398899,67.9670227438935,24.6351965805133,34.4953757167543
"2319","K_6444","M","GB",6.73622747708217,13251.6320804541,166.673335910985,68.26708300368,24.5741831471998,33.8639385937377
"2320","Q_7659","V","IT",11.0278585379787,11235.5503817327,168.659213508451,71.8044130325713,25.2424203645458,23.6260393033701
"2321","P_8261","M","SP",18.2278750976007,11092.6147804256,156.248914272021,62.4753510333477,25.5902594179999,31.6548832613645
"2322","I_4689","M","SP",3.27939855536181,10841.4268460896,160.518233321467,65.2332250417707,25.3174585473402,24.7297076620591
"2323","S_6030","V","SP",3.3071206747679,8629.99784086829,169.450207687631,72.3193654996073,25.1866493665837,21.6554786619575
"2324","O_2283","M","SP",5.00271863523369,10407.5730019394,162.602443186349,66.6399379851018,25.2046372071283,32.4625013014728
"2325","B_9699","M","SP",12.2386461857804,10919.7763403274,163.304228150637,66.6847051362189,25.0052601110011,30.450827197388
"2326","H_5634","M","SP",5.02947200699275,11106.2231820367,157.703028581729,64.1052901182371,25.7758978816832,34.3575696703652
"2327","A_9626","V","SP",4.5585778656369,9000.23332398905,180.949642217242,78.9830072031755,24.122271854749,25.2270762819153
"2328","C_5629","M","SP",14.2274889357059,11119.7750748827,159.519437424981,65.0684609725477,25.5707411561494,32.2866796851725
"2329","G_6055","V","PT",5.97521720860509,10956.4785386953,167.603914367887,71.5321826035575,25.4643832459606,26.0212123927299
"2330","N_3590","M","GE",11.118373537106,12723.2467490633,163.638315564428,66.8723538567857,24.9733388293904,33.0464420459491
"2331","V_6363","V","PO",6.99905328721591,10991.824112728,164.66449777279,69.8542720905604,25.7627977258212,25.1193540909701
"2332","L_5749","V","FR",9.34803561009864,11254.6474535824,184.494616341658,80.0919594440351,23.5299781201757,24.1939625633105
"2333","T_9848","V","IT",13.0961859750313,11501.1486440621,175.405209662596,75.7871393164876,24.6326160880586,33.7691305068177
"2334","W_6684","V","FR",15.4866619433991,11293.5070887062,170.70888224168,72.7924770636513,24.9789547279459,28.8792370499394
"2335","E_612","V","GB",14.2653258472361,11368.2737022509,166.121384366829,70.9226473565448,25.7000433001986,37.3645400757808
"2336","U_6252","M","PT",15.9996359600223,13154.4176780784,166.636447718302,67.7117785450367,24.3850821730307,23.8709227864354
"2337","J_3974","V","GE",7.33682236802951,11261.7771493153,170.466984418886,73.2443469677715,25.2053976991504,31.0819290495029
"2338","D_6504","V","SP",1.68817676911904,9018.62454628324,176.312891415205,75.6365420165664,24.3312000839009,25.4478601606283
"2339","R_6503","V","IT",8.14334935043292,11450.1962603391,181.282187619924,79.2484339168511,24.1146199516201,33.7271960824072
"2340","F_283","M","GE",5.01706381965189,13124.940060083,163.776977165063,65.906715588851,24.5710642363222,25.7285509428299
"2341","M_5374","M","SP",8.7529771632177,11117.818325156,162.122811895449,65.3572922924065,24.8659923726506,27.7718309832134
"2342","K_7266","V","SP",1.3901532586877,8856.93006702674,166.725250565927,71.128073637741,25.5881147296296,29.0674252331961
"2343","Q_1421","M","SP",3.64312249936366,10810.7971034525,171.158084009249,70.8646840780016,24.1899529071823,31.3807108958972
"2344","P_2879","M","PT",12.2157732623087,13026.7649465312,160.486721446165,65.0076694406364,25.2398277422059,30.5512213384668
"2345","I_2766","M","GB",10.387952162273,13172.2890099001,164.132712636581,67.0167866894014,24.8767307780644,29.0232873393052
"2346","S_4319","M","SP",6.24239472147986,11114.8289483071,153.168234258999,61.401874937783,26.172440500595,28.8928497907284
"2347","O_3626","M","IT",20.2728366813225,12931.4030239126,162.146415009224,66.2179369613745,25.1861011949776,34.7026396091086
"2348","B_9201","V","GB",4.61763982777278,11008.0521840196,178.104157087421,76.8712007671806,24.2334670393707,25.4466357007751
"2349","H_740","V","IT",13.5163904934161,11061.0876543404,164.552652180163,70.2552672969037,25.9459225635873,31.4172077022998
"2350","A_338","M","PT",11.6665858173859,12638.507653359,167.587364296415,68.9514025262722,24.5505125262828,30.7078521287627
"2351","C_2502","V","SP",7.95131444529854,8817.52584980046,175.478908510966,75.063953011832,24.377074390694,23.2817331076414
"2352","G_8322","V","SP",10.7675538560517,8830.59601589192,175.853189220391,75.0938603938251,24.283089079518,27.4512088995865
"2353","N_5759","V","SP",13.4229525993273,9131.08739568367,178.471745555733,77.248789599595,24.2522893240335,28.6045096582221
"2354","V_7696","M","GE",8.61422377144791,12735.319235794,158.565506121858,64.1813146381867,25.5264941614457,32.2652445329224
"2355","L_604","V","FR",6.05436740644763,10803.3335496546,171.820004255475,73.3493541924812,24.8455630699335,25.6333868787552
"2356","T_7960","V","SP",1.159602196816,9117.16930925936,171.08218874571,73.081155521289,24.9686930258023,27.7851054913383
"2357","W_1753","M","PO",12.0237625219778,12985.6597992171,152.075620498926,60.1435830719249,26.0057931270167,30.4465208579622
"2358","E_7547","V","PO",11.8256015947535,10420.3181775416,156.643734359839,65.4072531941492,26.6562992319124,28.4829635858001
"2359","U_5961","V","GB",13.7155059853777,10399.8950051584,184.332600375486,80.0282912591449,23.5526210546564,25.1129151997993
"2360","J_7573","V","FR",14.5593092929755,11310.7656317759,191.702502621932,84.0890786930389,22.8814756552128,24.7323748943347
"2361","D_1312","V","PT",9.72414356186522,11145.3993520273,174.016557383726,74.3705880233209,24.5595310553083,25.1844432603615
"2362","R_7067","V","IT",5.95760297283076,10982.9478836433,175.713262458022,75.1403990317897,24.3368526347938,24.9976731196994
"2363","F_2099","M","PT",12.2398086986826,12978.916352291,156.378586436412,62.6098240373275,25.6028267301081,27.7369842303954
"2364","M_220","M","PT",15.2419023204847,13109.3061894042,168.209401014669,68.5690431839803,24.2341371112419,30.2658123342855
"2365","K_5858","M","IT",14.7914264599693,13149.1453619821,161.404301285692,65.9093281114555,25.299776009078,28.9985397151718
"2366","Q_4947","M","IT",9.3481495381041,13015.2952891938,168.89872165431,69.6536045448758,24.4169194691439,27.7799637464137
"2367","P_3094","V","SP",6.88257693457751,9001.22526830219,164.247467716635,70.0191389855309,25.9549024473669,26.5067854471322
"2368","I_5613","M","GB",16.1449113647064,13235.0225177588,179.696799216608,74.93150919301,23.205118837736,30.2027938584503
"2369","S_4120","V","IT",6.34691790253218,10778.3621552408,177.564654195568,76.7751221347905,24.3504771775938,22.0615273806949
"2370","O_441","V","GE",10.4096326973056,10989.9167008992,180.25335411952,78.2488389897838,24.0830336778763,30.4324765251851
"2371","B_7593","V","FR",10.2933919732707,11331.5170707556,167.467816790729,71.8816636409946,25.6304010989132,31.8750770159361
"2372","H_334","M","PT",16.9492443646064,13270.6291020551,156.38227156025,63.4827518239635,25.9585667189385,29.0995995903983
"2373","A_9044","V","FR",12.0544621571102,10643.2799675538,173.887547724607,74.8789886047853,24.7641259458606,28.1881176101134
"2374","C_5318","M","IR",10.2545543390934,13196.8137915812,163.610766362738,66.9441724871924,25.0085792358117,32.2820192289919
"2375","G_1371","V","PO",9.41270521926741,11061.7255978323,165.571350805596,70.9297777310328,25.8736807386864,32.4332155687213
"2376","N_4059","M","GB",8.70297232698091,13256.1973314091,166.515765350691,68.1865633101135,24.5916736232268,30.1800514547978
"2377","V_8436","V","FR",8.30845797379819,10964.0446811468,177.512413624787,77.1717734089977,24.4906900644093,31.9409639777733
"2378","L_2821","M","SP",4.75713359549916,10965.001780617,153.946984050488,61.9172602277616,26.1257857359616,34.8849157761673
"2379","T_4682","V","FR",6.4433517081694,10680.5954856962,190.963954431974,83.7003963323029,22.9522209361831,24.3133322933852
"2380","W_5332","V","SP",9.51818915090703,9100.66648325356,170.624044501883,72.6301870032601,24.948055279751,27.1756278583328
"2381","E_8982","V","GB",13.5974982884827,10747.5124408476,172.218370118696,73.7828231367088,24.8769033604135,29.193504903556
"2382","U_7372","V","BE",4.25075629379431,11059.372323676,176.691957878477,75.7808678310416,24.273142655702,26.0347957011473
"2383","J_7846","V","SP",3.12341796189669,8901.86931450013,169.87537560114,72.8114512853154,25.2312535333519,31.488693096612
"2384","D_8747","V","FR",4.1375513348759,11116.7565438851,166.085015085444,71.0735379695484,25.7660018816713,29.315527436369
"2385","R_3708","M","IT",11.0427619045823,12912.3414264766,165.152544884497,67.1278730884234,24.6111748859367,33.5960225612643
"2386","F_3500","V","PT",3.69002116748167,11052.9396759438,167.060884475227,70.8482305698165,25.3851337220916,23.5592512006998
"2387","M_6181","V","SP",2.06161154813938,8789.78126116674,162.773357553273,69.0496490743625,26.0612253793638,24.3508147999745
"2388","K_3647","M","SP",4.57838996289499,11252.4325320583,155.993302144731,62.8256623426076,25.8181531582361,27.0727268656708
"2389","Q_4143","M","FR",6.10748828920364,13106.044640834,159.898413819665,64.7563485730414,25.327600128327,31.9295687158842
"2390","P_9159","V","IT",15.5925487047996,11059.9465123217,170.165032256318,72.9407857951904,25.1900945092717,29.8567200315362
"2391","I_8241","V","GB",10.1250877158417,10964.2379318351,158.060176087856,65.8196568582317,26.3457575564705,24.7033108194736
"2392","S_4427","V","FR",18.0686011003281,11184.4216804529,167.189614156581,70.9649006932658,25.3877964916269,28.1821375778487
"2393","O_4583","V","FR",12.2389054991194,11206.0402394823,167.010456709318,71.7301132196771,25.7166378491532,27.9508260845329
"2394","B_6038","M","GB",6.35276861882256,13238.3943868298,167.207063574594,68.2664297550215,24.4173174971306,27.6207654880334
"2395","H_8162","M","PT",13.2071815007877,12974.1472936718,162.616227706479,65.6489907995477,24.8256306420943,26.130381846402
"2396","A_8132","M","PT",8.17762128480971,13313.9392990033,168.318048586329,70.0262517697562,24.7172133330273,36.1012014168969
"2397","C_7697","V","GE",5.89342321447348,10809.0013007982,166.86308915025,71.3112263101885,25.6116374812122,26.3879510737442
"2398","G_8598","V","GE",16.3085058594853,11177.782001943,176.057309184424,76.4855226098311,24.6757930141068,30.990577597973
"2399","N_3366","V","PT",3.8089039805826,11064.0793037734,176.399519946787,76.4734704460707,24.5762718067768,33.8931033218928
"2400","V_7691","M","GE",12.1361358604438,12903.9481576696,166.357383797295,68.5260254580092,24.7611824115176,30.4134378673969
"2401","L_4096","V","SP",7.96261922995921,9217.71417048303,169.466344692281,71.8806179002751,25.0290794948892,23.9903541609815
"2402","T_6621","M","SP",11.4612148587129,11168.9783226986,157.918343988366,63.9892011204869,25.6591063021502,32.9656370225756
"2403","W_4760","V","BE",7.63382519879326,11288.0236919462,167.959933506443,71.258467056781,25.2595196395294,31.5328015522357
"2404","E_8842","V","FR",11.382659326316,11161.7658941559,170.184711201699,72.6774109156561,25.0933337810306,26.5053237641695
"2405","U_119","V","FR",3.5073470548982,10959.185952551,166.534747468346,70.9308846358272,25.5755893808582,29.8863523068494
"2406","J_9090","V","SP",11.1023400083684,9066.40851571305,177.039712268356,76.8918811364633,24.5323468171953,33.7770568046395
"2407","D_3282","V","SP",14.4314397472637,8944.69042213953,176.463105643695,76.1168040320101,24.4440243923827,27.1210209779428
"2408","R_2494","M","IT",6.03259056762578,13351.8160776612,163.661852186326,66.851624029329,24.9584171051254,31.8624057001712
"2409","F_6669","M","SP",10.9134589364522,10937.1329061508,155.967737922715,62.9598258710151,25.8817698744755,34.9428122185156
"2410","M_3779","V","IT",9.45518207803296,11114.3809490285,173.424987115881,74.4472082395353,24.7528422791596,25.9180247436226
"2411","K_3016","V","PT",8.48008189615498,11144.4848254959,177.828921613033,76.9244036466307,24.3253640384752,27.9068337627213
"2412","Q_9822","V","PO",4.6201586830963,11401.6458420771,176.174219490908,75.4307994885427,24.3032300910286,25.1174361089368
"2413","P_3488","V","PT",4.97998321364419,11059.9592467977,173.868199564664,75.1346473739135,24.8542085752872,26.8010022819548
"2414","I_2474","M","SP",5.14743005458093,10908.4034631682,171.518987967652,70.6151483040888,24.0034388066331,29.834133392981
"2415","S_7245","V","PO",4.63535619180157,10497.0847631954,176.84634180723,76.3843032165543,24.4237283094917,30.6156073521414
"2416","O_6883","M","FR",9.12367182511538,12618.6924974561,161.243686818672,65.7867323232295,25.303050124723,34.3511616687248
"2417","B_4575","M","GB",9.84820861535084,12971.6812882122,158.69924105638,63.8041751895093,25.3337452534985,26.5408192112312
"2418","H_3165","V","GE",8.59197910735067,11053.9118540177,178.087802226707,77.4694439976424,24.426547676682,24.767316340287
"2419","A_4746","M","IT",5.41118364909568,12680.1987150552,154.60457760853,61.7926637204973,25.8518852638889,24.6868498688671
"2420","C_9191","M","FR",11.0023151384333,12821.8933601723,170.076409415147,69.9016659408283,24.1656994032378,31.0785851950776
"2421","G_5926","V","SP",9.90830471949525,9344.02051560108,182.312950497706,79.3927785959441,23.8861393963617,30.6175026274817
"2422","N_5646","V","FR",9.92458928766217,11259.3582945222,166.125778643161,70.924149989779,25.6992281849353,29.8239587342568
"2423","V_747","V","SP",8.02330751734674,9110.32220075475,169.065819022702,72.4680385840493,25.3533225362606,27.5258752246188
"2424","L_5495","V","IT",16.2588104883621,11063.7608722711,176.441839344747,76.9282868684647,24.7105782357626,33.306439184051
"2425","T_5222","V","FR",17.8867741659634,11196.1432534394,174.032063241984,74.5742521884259,24.6223992481898,25.6168572601461
"2426","W_8353","V","IR",17.775276192841,11142.9921115365,165.256256898611,70.5410315630185,25.8300937858921,31.0583302966242
"2427","E_2920","V","SP",6.30050338483981,9101.11405008371,174.134108350319,74.4756812756395,24.5610422251063,30.7413904168268
"2428","U_3540","V","GE",12.9546696737587,10947.2227203166,187.891787646197,82.100041582626,23.2556123884673,22.5396416325594
"2429","J_7469","M","SP",12.4772910871184,10967.3763131667,168.020714564548,68.7581090548792,24.3555684190746,26.9685745391315
"2430","D_2631","M","PO",7.71643624849622,12563.5670997688,165.594918605402,67.8684030120782,24.7499096586808,30.2449868536218
"2431","R_9454","M","PT",7.58430195719706,13037.2027981909,175.975942726396,73.1164233439737,23.6106714464685,29.1878251846518
"2432","F_4696","M","PT",16.6100419862639,12691.4475326214,158.088401503444,63.7784105443161,25.5195889873958,28.8157993969905
"2433","M_7631","M","PT",10.5624454254707,13251.1957352776,180.533841234473,75.5200937656176,23.1710265566571,29.0148672001461
"2434","K_5271","M","FR",6.52845810493411,13325.1256296971,153.165838596135,60.2827129248816,25.6962034821314,23.8738700056736
"2435","Q_721","V","IT",11.0074265496723,11249.9010651832,160.797362307985,68.1787380496136,26.3688456243053,33.607280654598
"2436","P_5517","V","SP",2.84909704037667,8925.56733749339,174.568785791325,75.0789677162774,24.6368460858299,24.3868927856246
"2437","I_8105","V","GB",15.0651064659699,11039.3508297815,169.946435721487,73.0535737957001,25.2939901681243,27.7074804686431
"2438","S_8637","V","PT",11.0029666889086,11593.5898849751,183.113524708794,79.452209686964,23.695459527418,33.5726521343649
"2439","O_1699","M","PO",5.44078917610636,13478.1806521234,171.348576066576,71.1424758818338,24.2308124361688,27.4674339240211
"2440","B_6598","M","FR",7.48597496644364,13133.425933323,157.180638832847,63.0702489632969,25.5285675331197,25.8853686414963
"2441","H_1577","M","GB",6.62676902903706,12673.1803130518,169.793788697339,69.9181707906571,24.251938572535,30.6122768939384
"2442","A_1600","V","IT",6.65925191962985,11365.8715922912,169.40681191966,72.3499595561736,25.2102152426716,23.7696423608599
"2443","C_9702","M","PO",18.0776581312468,12887.1099703386,174.041387112214,71.9502183121073,23.7534690179744,29.886930558611
"2444","G_6816","M","BE",8.24266329909432,13253.208435575,164.158112925453,67.4439635908807,25.0275526223683,32.0869674294551
"2445","N_6448","V","GE",7.34628286297172,11159.6357985962,168.484701327274,71.3998062787154,25.1522064275107,30.1072869233905
"2446","V_4635","M","BE",11.8136054207032,13035.8006059282,158.981036810407,64.895938381375,25.6759704219948,28.646562690575
"2447","L_6559","M","GB",6.50835569112966,12974.1581607441,168.724226244887,69.8851527728183,24.5487864813213,29.7552413525829
"2448","T_4576","M","FR",8.63638449916351,13185.3763721093,160.167140289951,65.0438645609985,25.3547594029031,32.1270416267112
"2449","W_8979","V","PT",6.42756449105076,11214.6822567994,178.808456849202,77.1397744791311,24.1269405755439,19.4482090511133
"2450","E_9029","M","GE",5.96131202715786,13034.7139705309,165.211178234677,67.8377772931191,24.8537973479873,32.7688179205261
"2451","U_3615","M","PO",5.90425592371314,13310.8596546897,162.644305491844,66.0673480877777,24.9752100847411,26.6010442515522
"2452","J_6520","M","SP",5.60080856591144,11234.0007851734,154.290103248656,61.3850309414127,25.7861402090334,31.1398468934581
"2453","D_1046","M","PT",7.24962927065936,13126.6101367752,172.60717604389,71.4209880187993,23.9722147301364,26.3264824409583
"2454","R_4811","M","IT",10.709717224864,12586.8218244557,162.363006199906,66.1002328800262,25.0743002477786,29.633190123636
"2455","F_6618","M","IT",5.27302919636125,13123.2136544798,165.615727373422,67.3449235816915,24.5528387590992,23.6093285420641
"2456","M_2750","M","IT",16.0472868053175,12861.9081204696,167.9550615873,68.5303131065562,24.2938599222704,29.8424285442367
"2457","K_6785","V","IR",5.65826554044038,11046.141846449,182.324691776256,79.6364480411106,23.9563641073087,33.0127842710085
"2458","Q_4106","M","IT",5.64715644434535,13347.1772597273,159.672268627106,64.7444445200974,25.3947251959746,28.1417327744434
"2459","P_8966","M","SP",6.39995148845192,10982.0814156972,165.621533300434,68.1257038333809,24.8357569037488,35.5690820140661
"2460","I_3014","M","GB",7.6485611518435,13020.9172353555,159.319779173287,64.6018477181704,25.4510408575195,29.5179215785397
"2461","S_7734","V","IT",6.77031414431193,11098.6616555573,167.691087072795,71.0193490672514,25.2555439809113,28.0933775051711
"2462","O_425","V","IT",3.30189222950533,11150.4031811419,177.400295056099,76.8615944996913,24.4230958591695,28.2996722243842
"2463","B_9521","V","PT",13.5467492312023,10882.1436963102,167.26589953645,70.5649639104267,25.2216969318752,23.5487037334821
"2464","H_9440","V","GE",4.96929897346509,11017.5912309506,166.311316167029,71.3404163381781,25.7924168113553,30.8171799047268
"2465","A_7699","M","FR",12.6726235738806,13278.6214917092,158.49754416608,64.1374388328692,25.5309243392921,29.1203653438913
"2466","C_2041","M","IT",12.3669366612207,12755.4343685699,163.99744475857,67.3385973075105,25.0374389228746,35.2437693545026
"2467","G_4882","M","SP",4.40680821093407,10906.4863907552,161.13324720248,65.5547177401243,25.2483867119357,30.4689297268909
"2468","N_8653","V","SP",8.49437018377254,9198.62206726579,159.855586081786,67.2667470535482,26.3235702469558,23.9064160206533
"2469","V_9116","M","GB",5.4114347403869,13117.9919993801,155.069764922786,62.3310127088061,25.9208910114361,30.9789595837081
"2470","L_6937","V","IT",18.8877042054326,11350.6983940218,167.335348137562,71.2367180206964,25.4406685288249,27.9525738098143
"2471","T_4570","V","SP",11.2768424752579,9061.00164007405,181.183607726298,78.8022776922306,24.0049587667212,27.7097494731829
"2472","W_1906","M","IR",6.72668531900179,12968.5850695029,168.728867371253,69.9610117474998,24.5740817661907,29.9785703816331
"2473","E_2798","V","SP",4.98702863135275,9302.25172345412,168.384805643101,71.0647854757232,25.0639000168414,25.2691750672635
"2474","U_9324","V","SP",6.95137382033092,9075.17562412834,177.075853487989,76.6454945809208,24.4437562044926,28.8106417435244
"2475","J_1756","M","IT",10.9180922729433,13335.024341178,161.673919533828,65.8200160444008,25.181294333589,30.2987823660987
"2476","D_757","M","SP",7.4285064675888,11190.7979131435,155.002791535834,61.9952277296146,25.8035357890399,28.4458464604107
"2477","R_336","M","SP",4.05193979375562,11111.4577222488,162.655501772603,66.1570996137069,25.0056956867357,24.6589022444843
"2478","F_9056","V","PT",9.98354383032101,10918.7348489065,185.261730028359,80.8244067967335,23.5489254714358,25.7730312468934
"2479","M_3001","M","PO",13.8615641172968,12989.4826870505,160.197838875351,64.532664247296,25.1458481966516,25.2071407399323
"2480","K_517","M","GE",12.3411581730061,13775.0445522244,165.522645640846,68.3554839595166,24.9493091186294,29.0984513859507
"2481","Q_1109","V","FR",10.3597495600148,10877.7301463268,161.172912318434,68.2449317857079,26.2715863246667,24.7626876198521
"2482","P_1708","M","PO",5.90705240704102,12794.9716168707,155.251387512101,62.2350627910027,25.8204704923173,31.0042523950596
"2483","I_4808","V","FR",2.89418087851724,11269.6020165433,176.288250365777,76.2250810207651,24.5273800047524,30.2739674942322
"2484","S_3403","V","GB",6.69443231065059,10787.3499285272,168.470593999503,71.8273169448185,25.3070445588504,24.6756499641786
"2485","O_7054","V","SP",9.66971115978021,9324.62833901215,156.277893299745,65.8499637928225,26.962517768337,27.085673819844
"2486","B_8166","V","GB",5.929132007309,11134.5321577935,165.779543481903,70.1978838040212,25.5424258509004,28.451544220175
"2487","H_9102","V","SP",7.69401280111169,8839.57328049162,176.814811343177,76.7386609581786,24.5457853921846,27.7106673959551
"2488","A_5478","M","BE",7.98633827270815,13123.634415891,169.979733195474,69.9251233923925,24.2013144743496,32.467173777475
"2489","C_1482","M","SP",8.01212521773977,10660.4397965361,156.192167695352,62.9415735377903,25.7999634999113,32.00670606427
"2490","G_9604","V","IT",4.00305292103963,10964.8825910275,179.149022954977,77.7282172559229,24.218643762489,27.3582806699651
"2491","N_8672","M","SP",5.4836372147263,10792.1289432185,162.567622312165,66.2782916715122,25.0785947816399,26.2006851403884
"2492","V_1529","M","SP",7.51129654922649,11108.2937567934,154.425553695177,62.245707568441,26.1018370265919,34.2175880929973
